date,product_id,planned,actual,utilization,delay,utilization_pct,product_name,category,is_active,efficiency_pct,unused_capacity,is_delayed
2021-08-14,MX_KIT,56,56,0.79,0,79.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-08-14,MX_IND,49,48,0.82,1,82.0,Industrial Mixer,Industrial,True,97.96,1,True
2021-08-15,FAN_STD,52,52,0.84,0,84.0,Fan,Cooling,True,100.0,0,False
2021-08-15,EX_FLAT,54,50,0.94,1,94.0,Exhaust Flat,Cooling,True,92.59,4,True
2021-08-15,EX_POLY,48,47,0.82,1,82.0,Exhaust Polygon,Cooling,False,97.92,1,True
2021-08-15,EX_CIRC,42,39,0.7,1,70.0,Exhaust Circular,Cooling,True,92.86,3,True
2021-08-15,AF_5,41,40,0.73,1,73.0,Air Fryer 5L,Kitchen,True,97.56,1,True
2021-08-15,AF_75,43,40,0.72,1,72.0,Air Fryer 7.5L,Kitchen,True,93.02,3,True
2021-08-15,BL_CHOP,43,43,0.68,0,68.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-08-15,BL_KIT,51,47,0.79,1,79.0,Kitchen Blender,Kitchen,True,92.16,4,True
2021-08-15,BL_IND,61,61,0.87,0,87.0,Industrial Blender,Industrial,True,100.0,0,False
2021-08-15,ESP,55,51,0.61,1,61.0,Espresso Machine,Kitchen,True,92.73,4,True
2021-08-15,SW,42,40,0.63,1,63.0,Sandwich Maker,Kitchen,True,95.24,2,True
2021-08-15,MX_KIT,50,47,0.86,1,86.0,Kitchen Mixer,Kitchen,False,94.0,3,True
2021-08-15,MX_IND,46,44,0.78,1,78.0,Industrial Mixer,Industrial,True,95.65,2,True
2021-08-16,FAN_STD,49,48,0.86,1,86.0,Fan,Cooling,True,97.96,1,True
2021-08-16,EX_FLAT,41,39,0.72,1,72.0,Exhaust Flat,Cooling,True,95.12,2,True
2021-08-16,EX_POLY,56,53,0.9,1,90.0,Exhaust Polygon,Cooling,False,94.64,3,True
2021-08-16,EX_CIRC,48,48,0.8,0,80.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-16,AF_5,52,49,0.82,1,82.0,Air Fryer 5L,Kitchen,True,94.23,3,True
2021-08-16,AF_75,63,61,0.82,1,82.0,Air Fryer 7.5L,Kitchen,True,96.83,2,True
2021-08-16,BL_CHOP,52,50,0.84,1,84.0,Chopper Blender,Kitchen,True,96.15,2,True
2021-08-16,BL_KIT,49,46,0.71,1,71.0,Kitchen Blender,Kitchen,True,93.88,3,True
2021-08-16,BL_IND,58,57,0.62,1,62.0,Industrial Blender,Industrial,True,98.28,1,True
2021-08-16,ESP,54,53,0.88,1,88.0,Espresso Machine,Kitchen,True,98.15,1,True
2021-08-16,SW,57,56,0.89,1,89.0,Sandwich Maker,Kitchen,True,98.25,1,True
2021-08-16,MX_KIT,53,52,0.77,1,77.0,Kitchen Mixer,Kitchen,False,98.11,1,True
2021-08-16,MX_IND,55,55,0.94,0,94.0,Industrial Mixer,Industrial,True,100.0,0,False
2021-08-17,FAN_STD,52,52,0.71,0,71.0,Fan,Cooling,True,100.0,0,False
2021-08-17,EX_FLAT,54,53,0.75,1,75.0,Exhaust Flat,Cooling,True,98.15,1,True
2021-08-17,EX_POLY,41,40,0.86,1,86.0,Exhaust Polygon,Cooling,False,97.56,1,True
2021-08-17,EX_CIRC,43,43,0.69,0,69.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-17,AF_5,53,51,0.8,1,80.0,Air Fryer 5L,Kitchen,True,96.23,2,True
2021-08-17,AF_75,45,42,0.82,1,82.0,Air Fryer 7.5L,Kitchen,True,93.33,3,True
2021-08-17,BL_CHOP,52,50,0.93,1,93.0,Chopper Blender,Kitchen,True,96.15,2,True
2021-08-17,BL_KIT,45,44,0.68,1,68.0,Kitchen Blender,Kitchen,True,97.78,1,True
2021-08-17,BL_IND,46,42,0.73,1,73.0,Industrial Blender,Industrial,True,91.3,4,True
2021-08-17,ESP,44,41,0.72,1,72.0,Espresso Machine,Kitchen,True,93.18,3,True
2021-08-17,SW,52,50,0.93,1,93.0,Sandwich Maker,Kitchen,True,96.15,2,True
2021-08-17,MX_KIT,46,46,0.68,0,68.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-08-17,MX_IND,58,54,0.62,1,62.0,Industrial Mixer,Industrial,True,93.1,4,True
2021-08-18,FAN_STD,39,36,0.86,1,86.0,Fan,Cooling,True,92.31,3,True
2021-08-18,EX_FLAT,43,39,0.68,1,68.0,Exhaust Flat,Cooling,True,90.7,4,True
2021-08-18,EX_POLY,45,45,0.86,0,86.0,Exhaust Polygon,Cooling,False,100.0,0,False
2021-08-18,EX_CIRC,44,42,0.72,1,72.0,Exhaust Circular,Cooling,True,95.45,2,True
2021-08-18,AF_5,51,51,0.8,0,80.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-08-18,AF_75,60,58,0.79,1,79.0,Air Fryer 7.5L,Kitchen,True,96.67,2,True
2021-08-18,BL_CHOP,50,50,0.9,0,90.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-08-18,BL_KIT,46,42,0.72,1,72.0,Kitchen Blender,Kitchen,True,91.3,4,True
2021-08-18,BL_IND,36,35,0.76,1,76.0,Industrial Blender,Industrial,True,97.22,1,True
2021-08-18,ESP,58,57,0.79,1,79.0,Espresso Machine,Kitchen,True,98.28,1,True
2021-08-18,SW,50,47,0.63,1,63.0,Sandwich Maker,Kitchen,True,94.0,3,True
2021-08-18,MX_KIT,52,49,0.78,1,78.0,Kitchen Mixer,Kitchen,False,94.23,3,True
2021-08-18,MX_IND,46,44,0.63,1,63.0,Industrial Mixer,Industrial,True,95.65,2,True
2021-08-19,FAN_STD,35,33,0.6,1,60.0,Fan,Cooling,True,94.29,2,True
2021-08-19,EX_FLAT,43,41,0.75,1,75.0,Exhaust Flat,Cooling,True,95.35,2,True
2021-08-19,EX_POLY,48,47,0.88,1,88.0,Exhaust Polygon,Cooling,False,97.92,1,True
2021-08-19,EX_CIRC,44,41,0.77,1,77.0,Exhaust Circular,Cooling,True,93.18,3,True
2021-08-19,AF_5,53,53,0.62,0,62.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-08-19,AF_75,46,43,0.87,1,87.0,Air Fryer 7.5L,Kitchen,True,93.48,3,True
2021-08-19,BL_CHOP,61,59,0.84,1,84.0,Chopper Blender,Kitchen,True,96.72,2,True
2021-08-19,BL_KIT,39,37,0.88,1,88.0,Kitchen Blender,Kitchen,True,94.87,2,True
2021-08-19,BL_IND,61,58,0.61,1,61.0,Industrial Blender,Industrial,True,95.08,3,True
2021-08-19,ESP,55,51,0.82,1,82.0,Espresso Machine,Kitchen,True,92.73,4,True
2021-08-19,SW,61,59,0.95,1,95.0,Sandwich Maker,Kitchen,True,96.72,2,True
2021-08-19,MX_KIT,52,52,0.73,0,73.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-08-19,MX_IND,54,51,0.93,1,93.0,Industrial Mixer,Industrial,True,94.44,3,True
2021-08-20,FAN_STD,39,35,0.9,1,90.0,Fan,Cooling,True,89.74,4,True
2021-08-20,EX_FLAT,48,47,0.9,1,90.0,Exhaust Flat,Cooling,True,97.92,1,True
2021-08-20,EX_POLY,56,52,0.77,1,77.0,Exhaust Polygon,Cooling,False,92.86,4,True
2021-08-20,EX_CIRC,50,50,0.76,0,76.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-20,AF_5,52,49,0.62,1,62.0,Air Fryer 5L,Kitchen,True,94.23,3,True
2021-08-20,AF_75,47,47,0.61,0,61.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-08-20,BL_CHOP,50,47,0.63,1,63.0,Chopper Blender,Kitchen,True,94.0,3,True
2021-08-20,BL_KIT,68,65,0.77,1,77.0,Kitchen Blender,Kitchen,True,95.59,3,True
2021-08-20,BL_IND,51,48,0.77,1,77.0,Industrial Blender,Industrial,True,94.12,3,True
2021-08-20,ESP,57,53,0.65,1,65.0,Espresso Machine,Kitchen,True,92.98,4,True
2021-08-20,SW,43,43,0.85,0,85.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-08-20,MX_KIT,47,45,0.78,1,78.0,Kitchen Mixer,Kitchen,False,95.74,2,True
2021-08-20,MX_IND,51,49,0.9,1,90.0,Industrial Mixer,Industrial,True,96.08,2,True
2021-08-21,FAN_STD,54,51,0.65,1,65.0,Fan,Cooling,True,94.44,3,True
2021-08-21,EX_FLAT,47,47,0.7,0,70.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-08-21,EX_POLY,42,42,0.8,0,80.0,Exhaust Polygon,Cooling,False,100.0,0,False
2021-08-21,EX_CIRC,46,46,0.61,0,61.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-21,AF_5,51,47,0.66,1,66.0,Air Fryer 5L,Kitchen,True,92.16,4,True
2021-08-21,AF_75,45,42,0.88,1,88.0,Air Fryer 7.5L,Kitchen,True,93.33,3,True
2021-08-21,BL_CHOP,53,50,0.65,1,65.0,Chopper Blender,Kitchen,True,94.34,3,True
2021-08-21,BL_KIT,53,52,0.81,1,81.0,Kitchen Blender,Kitchen,True,98.11,1,True
2021-08-21,BL_IND,64,60,0.61,1,61.0,Industrial Blender,Industrial,True,93.75,4,True
2021-08-21,ESP,48,45,0.62,1,62.0,Espresso Machine,Kitchen,True,93.75,3,True
2021-08-21,SW,45,45,0.84,0,84.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-08-21,MX_KIT,53,50,0.72,1,72.0,Kitchen Mixer,Kitchen,False,94.34,3,True
2021-08-21,MX_IND,58,54,0.89,1,89.0,Industrial Mixer,Industrial,True,93.1,4,True
2021-08-22,FAN_STD,41,39,0.83,1,83.0,Fan,Cooling,True,95.12,2,True
2021-08-22,EX_FLAT,64,61,0.82,1,82.0,Exhaust Flat,Cooling,True,95.31,3,True
2021-08-22,EX_POLY,51,47,0.65,1,65.0,Exhaust Polygon,Cooling,False,92.16,4,True
2021-08-22,EX_CIRC,52,49,0.92,1,92.0,Exhaust Circular,Cooling,True,94.23,3,True
2021-08-22,AF_5,53,51,0.8,1,80.0,Air Fryer 5L,Kitchen,True,96.23,2,True
2021-08-22,AF_75,47,44,0.76,1,76.0,Air Fryer 7.5L,Kitchen,True,93.62,3,True
2021-08-22,BL_CHOP,56,52,0.89,1,89.0,Chopper Blender,Kitchen,True,92.86,4,True
2021-08-22,BL_KIT,53,49,0.69,1,69.0,Kitchen Blender,Kitchen,True,92.45,4,True
2021-08-22,BL_IND,45,41,0.94,1,94.0,Industrial Blender,Industrial,True,91.11,4,True
2021-08-22,ESP,48,44,0.74,1,74.0,Espresso Machine,Kitchen,True,91.67,4,True
2021-08-22,SW,59,56,0.82,1,82.0,Sandwich Maker,Kitchen,True,94.92,3,True
2021-08-22,MX_KIT,49,46,0.81,1,81.0,Kitchen Mixer,Kitchen,False,93.88,3,True
2021-08-22,MX_IND,44,43,0.85,1,85.0,Industrial Mixer,Industrial,True,97.73,1,True
2021-08-23,FAN_STD,45,42,0.72,1,72.0,Fan,Cooling,True,93.33,3,True
2021-08-23,EX_FLAT,33,32,0.92,1,92.0,Exhaust Flat,Cooling,True,96.97,1,True
2021-08-23,EX_POLY,48,46,0.91,1,91.0,Exhaust Polygon,Cooling,False,95.83,2,True
2021-08-23,EX_CIRC,46,46,0.91,0,91.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-23,AF_5,56,52,0.69,1,69.0,Air Fryer 5L,Kitchen,True,92.86,4,True
2021-08-23,AF_75,49,49,0.76,0,76.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-08-23,BL_CHOP,49,49,0.84,0,84.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-08-23,BL_KIT,48,48,0.63,0,63.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-08-23,BL_IND,42,42,0.84,0,84.0,Industrial Blender,Industrial,True,100.0,0,False
2021-08-23,ESP,53,52,0.61,1,61.0,Espresso Machine,Kitchen,True,98.11,1,True
2021-08-23,SW,48,45,0.79,1,79.0,Sandwich Maker,Kitchen,True,93.75,3,True
2021-08-23,MX_KIT,49,48,0.78,1,78.0,Kitchen Mixer,Kitchen,False,97.96,1,True
2021-08-23,MX_IND,48,44,0.85,1,85.0,Industrial Mixer,Industrial,True,91.67,4,True
2021-08-24,FAN_STD,53,49,0.83,1,83.0,Fan,Cooling,True,92.45,4,True
2021-08-24,EX_FLAT,61,57,0.87,1,87.0,Exhaust Flat,Cooling,True,93.44,4,True
2021-08-24,EX_POLY,43,42,0.93,1,93.0,Exhaust Polygon,Cooling,False,97.67,1,True
2021-08-24,EX_CIRC,52,51,0.66,1,66.0,Exhaust Circular,Cooling,True,98.08,1,True
2021-08-24,AF_5,47,47,0.81,0,81.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-08-24,AF_75,46,42,0.72,1,72.0,Air Fryer 7.5L,Kitchen,True,91.3,4,True
2021-08-24,BL_CHOP,57,53,0.75,1,75.0,Chopper Blender,Kitchen,True,92.98,4,True
2021-08-24,BL_KIT,52,49,0.9,1,90.0,Kitchen Blender,Kitchen,True,94.23,3,True
2021-08-24,BL_IND,57,53,0.6,1,60.0,Industrial Blender,Industrial,True,92.98,4,True
2021-08-24,ESP,43,43,0.92,0,92.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-08-24,SW,35,34,0.76,1,76.0,Sandwich Maker,Kitchen,True,97.14,1,True
2021-08-24,MX_KIT,45,42,0.82,1,82.0,Kitchen Mixer,Kitchen,False,93.33,3,True
2021-08-24,MX_IND,43,39,0.69,1,69.0,Industrial Mixer,Industrial,True,90.7,4,True
2021-08-25,FAN_STD,54,52,0.64,1,64.0,Fan,Cooling,True,96.3,2,True
2021-08-25,EX_FLAT,36,32,0.91,1,91.0,Exhaust Flat,Cooling,True,88.89,4,True
2021-08-25,EX_POLY,50,50,0.79,0,79.0,Exhaust Polygon,Cooling,False,100.0,0,False
2021-08-25,EX_CIRC,36,36,0.93,0,93.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-25,AF_5,44,42,0.64,1,64.0,Air Fryer 5L,Kitchen,True,95.45,2,True
2021-08-25,AF_75,44,42,0.75,1,75.0,Air Fryer 7.5L,Kitchen,True,95.45,2,True
2021-08-25,BL_CHOP,48,48,0.62,0,62.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-08-25,BL_KIT,73,70,0.66,1,66.0,Kitchen Blender,Kitchen,True,95.89,3,True
2021-08-25,BL_IND,53,53,0.74,0,74.0,Industrial Blender,Industrial,True,100.0,0,False
2021-08-25,ESP,49,45,0.71,1,71.0,Espresso Machine,Kitchen,True,91.84,4,True
2021-08-25,SW,42,42,0.9,0,90.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-08-25,MX_KIT,46,44,0.83,1,83.0,Kitchen Mixer,Kitchen,False,95.65,2,True
2021-08-25,MX_IND,40,36,0.72,1,72.0,Industrial Mixer,Industrial,True,90.0,4,True
2021-08-26,FAN_STD,46,44,0.65,1,65.0,Fan,Cooling,True,95.65,2,True
2021-08-26,EX_FLAT,49,47,0.75,1,75.0,Exhaust Flat,Cooling,True,95.92,2,True
2021-08-26,EX_POLY,54,50,0.81,1,81.0,Exhaust Polygon,Cooling,False,92.59,4,True
2021-08-26,EX_CIRC,50,48,0.81,1,81.0,Exhaust Circular,Cooling,True,96.0,2,True
2021-08-26,AF_5,49,47,0.83,1,83.0,Air Fryer 5L,Kitchen,True,95.92,2,True
2021-08-26,AF_75,50,46,0.86,1,86.0,Air Fryer 7.5L,Kitchen,True,92.0,4,True
2021-08-26,BL_CHOP,55,53,0.62,1,62.0,Chopper Blender,Kitchen,True,96.36,2,True
2021-08-26,BL_KIT,55,53,0.89,1,89.0,Kitchen Blender,Kitchen,True,96.36,2,True
2021-08-26,BL_IND,54,50,0.71,1,71.0,Industrial Blender,Industrial,True,92.59,4,True
2021-08-26,ESP,39,38,0.67,1,67.0,Espresso Machine,Kitchen,True,97.44,1,True
2021-08-26,SW,51,49,0.77,1,77.0,Sandwich Maker,Kitchen,True,96.08,2,True
2021-08-26,MX_KIT,58,54,0.89,1,89.0,Kitchen Mixer,Kitchen,False,93.1,4,True
2021-08-26,MX_IND,66,62,0.87,1,87.0,Industrial Mixer,Industrial,True,93.94,4,True
2021-08-27,FAN_STD,57,57,0.77,0,77.0,Fan,Cooling,True,100.0,0,False
2021-08-27,EX_FLAT,60,58,0.89,1,89.0,Exhaust Flat,Cooling,True,96.67,2,True
2021-08-27,EX_POLY,63,59,0.88,1,88.0,Exhaust Polygon,Cooling,False,93.65,4,True
2021-08-27,EX_CIRC,56,56,0.89,0,89.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-27,AF_5,49,46,0.95,1,95.0,Air Fryer 5L,Kitchen,True,93.88,3,True
2021-08-27,AF_75,56,54,0.86,1,86.0,Air Fryer 7.5L,Kitchen,True,96.43,2,True
2021-08-27,BL_CHOP,54,53,0.78,1,78.0,Chopper Blender,Kitchen,True,98.15,1,True
2021-08-27,BL_KIT,52,48,0.87,1,87.0,Kitchen Blender,Kitchen,True,92.31,4,True
2021-08-27,BL_IND,55,51,0.62,1,62.0,Industrial Blender,Industrial,True,92.73,4,True
2021-08-27,ESP,60,60,0.75,0,75.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-08-27,SW,43,42,0.7,1,70.0,Sandwich Maker,Kitchen,True,97.67,1,True
2021-08-27,MX_KIT,50,50,0.66,0,66.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-08-27,MX_IND,51,48,0.69,1,69.0,Industrial Mixer,Industrial,True,94.12,3,True
2021-08-28,FAN_STD,53,51,0.93,1,93.0,Fan,Cooling,True,96.23,2,True
2021-08-28,EX_FLAT,44,44,0.83,0,83.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-08-28,EX_POLY,46,45,0.87,1,87.0,Exhaust Polygon,Cooling,False,97.83,1,True
2021-08-28,EX_CIRC,49,48,0.81,1,81.0,Exhaust Circular,Cooling,True,97.96,1,True
2021-08-28,AF_5,40,37,0.72,1,72.0,Air Fryer 5L,Kitchen,True,92.5,3,True
2021-08-28,AF_75,53,50,0.67,1,67.0,Air Fryer 7.5L,Kitchen,True,94.34,3,True
2021-08-28,BL_CHOP,49,48,0.72,1,72.0,Chopper Blender,Kitchen,True,97.96,1,True
2021-08-28,BL_KIT,61,61,0.78,0,78.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-08-28,BL_IND,69,66,0.86,1,86.0,Industrial Blender,Industrial,True,95.65,3,True
2021-08-28,ESP,51,51,0.61,0,61.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-08-28,SW,62,62,0.86,0,86.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-08-28,MX_KIT,58,56,0.65,1,65.0,Kitchen Mixer,Kitchen,False,96.55,2,True
2021-08-28,MX_IND,77,77,0.66,0,66.0,Industrial Mixer,Industrial,True,100.0,0,False
2021-08-29,FAN_STD,46,45,0.82,1,82.0,Fan,Cooling,True,97.83,1,True
2021-08-29,EX_FLAT,40,38,0.65,1,65.0,Exhaust Flat,Cooling,True,95.0,2,True
2021-08-29,EX_POLY,50,46,0.75,1,75.0,Exhaust Polygon,Cooling,False,92.0,4,True
2021-08-29,EX_CIRC,65,62,0.83,1,83.0,Exhaust Circular,Cooling,True,95.38,3,True
2021-08-29,AF_5,59,59,0.73,0,73.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-08-29,AF_75,42,40,0.66,1,66.0,Air Fryer 7.5L,Kitchen,True,95.24,2,True
2021-08-29,BL_CHOP,49,49,0.88,0,88.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-08-29,BL_KIT,57,55,0.93,1,93.0,Kitchen Blender,Kitchen,True,96.49,2,True
2021-08-29,BL_IND,38,36,0.77,1,77.0,Industrial Blender,Industrial,True,94.74,2,True
2021-08-29,ESP,56,56,0.69,0,69.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-08-29,SW,40,37,0.62,1,62.0,Sandwich Maker,Kitchen,True,92.5,3,True
2021-08-29,MX_KIT,45,41,0.62,1,62.0,Kitchen Mixer,Kitchen,False,91.11,4,True
2021-08-29,MX_IND,60,59,0.63,1,63.0,Industrial Mixer,Industrial,True,98.33,1,True
2021-08-30,FAN_STD,67,66,0.8,1,80.0,Fan,Cooling,True,98.51,1,True
2021-08-30,EX_FLAT,51,48,0.66,1,66.0,Exhaust Flat,Cooling,True,94.12,3,True
2021-08-30,EX_POLY,49,49,0.66,0,66.0,Exhaust Polygon,Cooling,False,100.0,0,False
2021-08-30,EX_CIRC,46,46,0.64,0,64.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-08-30,AF_5,47,45,0.92,1,92.0,Air Fryer 5L,Kitchen,True,95.74,2,True
2021-08-30,AF_75,63,62,0.63,1,63.0,Air Fryer 7.5L,Kitchen,True,98.41,1,True
2021-08-30,BL_CHOP,51,49,0.85,1,85.0,Chopper Blender,Kitchen,True,96.08,2,True
2021-08-30,BL_KIT,44,40,0.82,1,82.0,Kitchen Blender,Kitchen,True,90.91,4,True
2021-08-30,BL_IND,48,47,0.79,1,79.0,Industrial Blender,Industrial,True,97.92,1,True
2021-08-30,ESP,43,43,0.84,0,84.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-08-30,SW,51,51,0.63,0,63.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-08-30,MX_KIT,49,45,0.68,1,68.0,Kitchen Mixer,Kitchen,False,91.84,4,True
2021-08-30,MX_IND,56,52,0.79,1,79.0,Industrial Mixer,Industrial,True,92.86,4,True
2021-08-31,FAN_STD,62,61,0.8,1,80.0,Fan,Cooling,True,98.39,1,True
2021-08-31,EX_FLAT,58,58,0.73,0,73.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-08-31,EX_POLY,50,49,0.8,1,80.0,Exhaust Polygon,Cooling,False,98.0,1,True
2021-08-31,EX_CIRC,44,40,0.61,1,61.0,Exhaust Circular,Cooling,True,90.91,4,True
2021-08-31,AF_5,56,54,0.87,1,87.0,Air Fryer 5L,Kitchen,True,96.43,2,True
2021-08-31,AF_75,43,42,0.61,1,61.0,Air Fryer 7.5L,Kitchen,True,97.67,1,True
2021-08-31,BL_CHOP,44,42,0.79,1,79.0,Chopper Blender,Kitchen,True,95.45,2,True
2021-08-31,BL_KIT,41,38,0.8,1,80.0,Kitchen Blender,Kitchen,True,92.68,3,True
2021-08-31,BL_IND,44,43,0.85,1,85.0,Industrial Blender,Industrial,True,97.73,1,True
2021-08-31,ESP,56,55,0.73,1,73.0,Espresso Machine,Kitchen,True,98.21,1,True
2021-08-31,SW,66,66,0.76,0,76.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-08-31,MX_KIT,69,69,0.66,0,66.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-08-31,MX_IND,39,35,0.88,1,88.0,Industrial Mixer,Industrial,True,89.74,4,True
2021-09-01,FAN_STD,62,60,0.73,1,73.0,Fan,Cooling,True,96.77,2,True
2021-09-01,EX_FLAT,54,53,0.7,1,70.0,Exhaust Flat,Cooling,True,98.15,1,True
2021-09-01,EX_POLY,43,41,0.85,1,85.0,Exhaust Polygon,Cooling,False,95.35,2,True
2021-09-01,EX_CIRC,47,44,0.83,1,83.0,Exhaust Circular,Cooling,True,93.62,3,True
2021-09-01,AF_5,57,54,0.78,1,78.0,Air Fryer 5L,Kitchen,True,94.74,3,True
2021-09-01,AF_75,51,50,0.81,1,81.0,Air Fryer 7.5L,Kitchen,True,98.04,1,True
2021-09-01,BL_CHOP,52,48,0.66,1,66.0,Chopper Blender,Kitchen,True,92.31,4,True
2021-09-01,BL_KIT,41,37,0.71,1,71.0,Kitchen Blender,Kitchen,True,90.24,4,True
2021-09-01,BL_IND,47,47,0.71,0,71.0,Industrial Blender,Industrial,True,100.0,0,False
2021-09-01,ESP,41,40,0.8,1,80.0,Espresso Machine,Kitchen,True,97.56,1,True
2021-09-01,SW,47,47,0.74,0,74.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-09-01,MX_KIT,44,41,0.67,1,67.0,Kitchen Mixer,Kitchen,False,93.18,3,True
2021-09-01,MX_IND,55,52,0.92,1,92.0,Industrial Mixer,Industrial,True,94.55,3,True
2021-09-02,FAN_STD,39,37,0.62,1,62.0,Fan,Cooling,True,94.87,2,True
2021-09-02,EX_FLAT,48,48,0.7,0,70.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-09-02,EX_POLY,40,39,0.92,1,92.0,Exhaust Polygon,Cooling,False,97.5,1,True
2021-09-02,EX_CIRC,43,39,0.91,1,91.0,Exhaust Circular,Cooling,True,90.7,4,True
2021-09-02,AF_5,40,37,0.91,1,91.0,Air Fryer 5L,Kitchen,True,92.5,3,True
2021-09-02,AF_75,54,53,0.82,1,82.0,Air Fryer 7.5L,Kitchen,True,98.15,1,True
2021-09-02,BL_CHOP,56,54,0.65,1,65.0,Chopper Blender,Kitchen,True,96.43,2,True
2021-09-02,BL_KIT,47,46,0.67,1,67.0,Kitchen Blender,Kitchen,True,97.87,1,True
2021-09-02,BL_IND,46,44,0.77,1,77.0,Industrial Blender,Industrial,True,95.65,2,True
2021-09-02,ESP,48,44,0.82,1,82.0,Espresso Machine,Kitchen,True,91.67,4,True
2021-09-02,SW,62,59,0.94,1,94.0,Sandwich Maker,Kitchen,True,95.16,3,True
2021-09-02,MX_KIT,38,36,0.67,1,67.0,Kitchen Mixer,Kitchen,False,94.74,2,True
2021-09-02,MX_IND,31,31,0.8,0,80.0,Industrial Mixer,Industrial,True,100.0,0,False
2021-09-03,FAN_STD,51,51,0.64,0,64.0,Fan,Cooling,True,100.0,0,False
2021-09-03,EX_FLAT,51,51,0.79,0,79.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-09-03,EX_POLY,51,49,0.93,1,93.0,Exhaust Polygon,Cooling,False,96.08,2,True
2021-09-03,EX_CIRC,47,44,0.62,1,62.0,Exhaust Circular,Cooling,True,93.62,3,True
2021-09-03,AF_5,49,48,0.7,1,70.0,Air Fryer 5L,Kitchen,True,97.96,1,True
2021-09-03,AF_75,46,44,0.63,1,63.0,Air Fryer 7.5L,Kitchen,True,95.65,2,True
2021-09-03,BL_CHOP,48,48,0.83,0,83.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-09-03,BL_KIT,51,48,0.81,1,81.0,Kitchen Blender,Kitchen,True,94.12,3,True
2021-09-03,BL_IND,43,40,0.7,1,70.0,Industrial Blender,Industrial,True,93.02,3,True
2021-09-03,ESP,43,41,0.72,1,72.0,Espresso Machine,Kitchen,True,95.35,2,True
2021-09-03,SW,63,62,0.9,1,90.0,Sandwich Maker,Kitchen,True,98.41,1,True
2021-09-03,MX_KIT,60,57,0.64,1,64.0,Kitchen Mixer,Kitchen,False,95.0,3,True
2021-09-03,MX_IND,52,48,0.69,1,69.0,Industrial Mixer,Industrial,True,92.31,4,True
2021-09-04,FAN_STD,60,58,0.72,1,72.0,Fan,Cooling,True,96.67,2,True
2021-09-04,EX_FLAT,54,53,0.8,1,80.0,Exhaust Flat,Cooling,True,98.15,1,True
2021-09-04,EX_POLY,45,42,0.75,1,75.0,Exhaust Polygon,Cooling,False,93.33,3,True
2021-09-04,EX_CIRC,48,47,0.88,1,88.0,Exhaust Circular,Cooling,True,97.92,1,True
2021-09-04,AF_5,51,51,0.9,0,90.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-09-04,AF_75,47,47,0.82,0,82.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-09-04,BL_CHOP,51,50,0.94,1,94.0,Chopper Blender,Kitchen,True,98.04,1,True
2021-09-04,BL_KIT,60,58,0.62,1,62.0,Kitchen Blender,Kitchen,True,96.67,2,True
