date,product_id,stock,product_name,category,type,is_active,avg_daily_demand,coverage_days,stock_status
2021-05-25,SW,976,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,22.0,Healthy
2021-05-25,MX_KIT,268,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-25,MX_IND,569,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.45,Critical
2021-05-26,FAN_STD,565,Fan,Cooling,Standard,True,85.31910235358511,6.62,Low
2021-05-26,EX_FLAT,244,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.95,Critical
2021-05-26,EX_POLY,357,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-05-26,EX_CIRC,556,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,6.68,Low
2021-05-26,AF_5,176,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,4.47,Critical
2021-05-26,AF_75,952,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.81,Low
2021-05-26,BL_CHOP,177,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.46,Critical
2021-05-26,BL_KIT,972,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,12.39,Low
2021-05-26,BL_IND,626,Industrial Blender,Industrial,Blender,True,38.551176792556106,16.24,Healthy
2021-05-26,ESP,830,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.05,Low
2021-05-26,SW,133,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,3.0,Critical
2021-05-26,MX_KIT,312,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-26,MX_IND,355,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.15,Critical
2021-05-27,FAN_STD,787,Fan,Cooling,Standard,True,85.31910235358511,9.22,Low
2021-05-27,EX_FLAT,496,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.97,Critical
2021-05-27,EX_POLY,106,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-05-27,EX_CIRC,390,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.69,Critical
2021-05-27,AF_5,827,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,21.02,Healthy
2021-05-27,AF_75,928,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.61,Low
2021-05-27,BL_CHOP,470,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.87,Critical
2021-05-27,BL_KIT,282,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.59,Critical
2021-05-27,BL_IND,338,Industrial Blender,Industrial,Blender,True,38.551176792556106,8.77,Low
2021-05-27,ESP,333,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,4.03,Critical
2021-05-27,SW,696,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.69,Healthy
2021-05-27,MX_KIT,460,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-27,MX_IND,183,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.11,Critical
2021-05-28,FAN_STD,502,Fan,Cooling,Standard,True,85.31910235358511,5.88,Low
2021-05-28,EX_FLAT,248,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.98,Critical
2021-05-28,EX_POLY,350,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-05-28,EX_CIRC,348,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,4.18,Critical
2021-05-28,AF_5,544,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.83,Low
2021-05-28,AF_75,117,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,0.96,Critical
2021-05-28,BL_CHOP,330,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.72,Critical
2021-05-28,BL_KIT,887,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,11.31,Low
2021-05-28,BL_IND,712,Industrial Blender,Industrial,Blender,True,38.551176792556106,18.47,Healthy
2021-05-28,ESP,929,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,11.25,Low
2021-05-28,SW,130,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,2.93,Critical
2021-05-28,MX_KIT,376,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-28,MX_IND,403,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.44,Critical
2021-05-29,FAN_STD,435,Fan,Cooling,Standard,True,85.31910235358511,5.1,Low
2021-05-29,EX_FLAT,874,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.99,Low
2021-05-29,EX_POLY,140,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-05-29,EX_CIRC,715,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,8.6,Low
2021-05-29,AF_5,462,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,11.74,Low
2021-05-29,AF_75,899,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.37,Low
2021-05-29,BL_CHOP,106,Chopper Blender,Kitchen,Blender,True,121.46524356869185,0.87,Critical
2021-05-29,BL_KIT,651,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.3,Low
2021-05-29,BL_IND,943,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.46,Healthy
2021-05-29,ESP,984,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,11.91,Low
2021-05-29,SW,837,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,18.87,Healthy
2021-05-29,MX_KIT,984,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-29,MX_IND,669,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.06,Critical
2021-05-30,FAN_STD,821,Fan,Cooling,Standard,True,85.31910235358511,9.62,Low
2021-05-30,EX_FLAT,560,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.48,Critical
2021-05-30,EX_POLY,612,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-05-30,EX_CIRC,901,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.83,Low
2021-05-30,AF_5,548,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.93,Low
2021-05-30,AF_75,572,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.69,Critical
2021-05-30,BL_CHOP,665,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.47,Low
2021-05-30,BL_KIT,108,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.38,Critical
2021-05-30,BL_IND,287,Industrial Blender,Industrial,Blender,True,38.551176792556106,7.44,Low
2021-05-30,ESP,376,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,4.55,Critical
2021-05-30,SW,694,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.64,Healthy
2021-05-30,MX_KIT,706,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-30,MX_IND,260,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.58,Critical
2021-05-31,FAN_STD,255,Fan,Cooling,Standard,True,85.31910235358511,2.99,Critical
2021-05-31,EX_FLAT,533,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.26,Critical
2021-05-31,EX_POLY,217,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-05-31,EX_CIRC,120,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,1.44,Critical
2021-05-31,AF_5,538,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.68,Low
2021-05-31,AF_75,393,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.22,Critical
2021-05-31,BL_CHOP,230,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.89,Critical
2021-05-31,BL_KIT,860,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,10.96,Low
2021-05-31,BL_IND,847,Industrial Blender,Industrial,Blender,True,38.551176792556106,21.97,Healthy
2021-05-31,ESP,824,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.97,Low
2021-05-31,SW,494,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,11.14,Low
2021-05-31,MX_KIT,970,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-05-31,MX_IND,865,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.25,Low
2021-06-01,FAN_STD,721,Fan,Cooling,Standard,True,85.31910235358511,8.45,Low
2021-06-01,EX_FLAT,664,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.31,Low
2021-06-01,EX_POLY,830,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-01,EX_CIRC,902,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.84,Low
2021-06-01,AF_5,440,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,11.18,Low
2021-06-01,AF_75,602,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.94,Critical
2021-06-01,BL_CHOP,107,Chopper Blender,Kitchen,Blender,True,121.46524356869185,0.88,Critical
2021-06-01,BL_KIT,259,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.3,Critical
2021-06-01,BL_IND,890,Industrial Blender,Industrial,Blender,True,38.551176792556106,23.09,Healthy
2021-06-01,ESP,200,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.42,Critical
2021-06-01,SW,102,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,2.3,Critical
2021-06-01,MX_KIT,857,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-01,MX_IND,493,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.99,Critical
2021-06-02,FAN_STD,924,Fan,Cooling,Standard,True,85.31910235358511,10.83,Low
2021-06-02,EX_FLAT,860,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.88,Low
2021-06-02,EX_POLY,863,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-02,EX_CIRC,601,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.23,Low
2021-06-02,AF_5,762,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,19.37,Healthy
2021-06-02,AF_75,990,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,8.12,Low
2021-06-02,BL_CHOP,849,Chopper Blender,Kitchen,Blender,True,121.46524356869185,6.99,Low
2021-06-02,BL_KIT,654,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.34,Low
2021-06-02,BL_IND,294,Industrial Blender,Industrial,Blender,True,38.551176792556106,7.63,Low
2021-06-02,ESP,137,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.66,Critical
2021-06-02,SW,276,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,6.22,Low
2021-06-02,MX_KIT,871,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-02,MX_IND,155,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,0.94,Critical
2021-06-03,FAN_STD,366,Fan,Cooling,Standard,True,85.31910235358511,4.29,Critical
2021-06-03,EX_FLAT,238,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,1.9,Critical
2021-06-03,EX_POLY,286,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-03,EX_CIRC,531,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,6.38,Low
2021-06-03,AF_5,502,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,12.76,Low
2021-06-03,AF_75,871,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,7.14,Low
2021-06-03,BL_CHOP,323,Chopper Blender,Kitchen,Blender,True,121.46524356869185,2.66,Critical
2021-06-03,BL_KIT,130,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,1.66,Critical
2021-06-03,BL_IND,208,Industrial Blender,Industrial,Blender,True,38.551176792556106,5.4,Low
2021-06-03,ESP,903,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.93,Low
2021-06-03,SW,662,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,14.92,Healthy
2021-06-03,MX_KIT,565,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-03,MX_IND,864,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.24,Low
2021-06-04,FAN_STD,149,Fan,Cooling,Standard,True,85.31910235358511,1.75,Critical
2021-06-04,EX_FLAT,922,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.37,Low
2021-06-04,EX_POLY,324,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-04,EX_CIRC,230,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,2.77,Critical
2021-06-04,AF_5,809,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,20.56,Healthy
2021-06-04,AF_75,109,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,0.89,Critical
2021-06-04,BL_CHOP,462,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.8,Critical
2021-06-04,BL_KIT,694,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.85,Low
2021-06-04,BL_IND,356,Industrial Blender,Industrial,Blender,True,38.551176792556106,9.23,Low
2021-06-04,ESP,710,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,8.59,Low
2021-06-04,SW,688,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,15.51,Healthy
2021-06-04,MX_KIT,791,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-04,MX_IND,516,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.13,Critical
2021-06-05,FAN_STD,567,Fan,Cooling,Standard,True,85.31910235358511,6.65,Low
2021-06-05,EX_FLAT,684,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,5.47,Low
2021-06-05,EX_POLY,813,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-05,EX_CIRC,453,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,5.45,Low
2021-06-05,AF_5,438,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,11.13,Low
2021-06-05,AF_75,600,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.92,Critical
2021-06-05,BL_CHOP,242,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.99,Critical
2021-06-05,BL_KIT,841,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,10.72,Low
2021-06-05,BL_IND,584,Industrial Blender,Industrial,Blender,True,38.551176792556106,15.15,Healthy
2021-06-05,ESP,635,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,7.69,Low
2021-06-05,SW,968,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,21.82,Healthy
2021-06-05,MX_KIT,929,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-05,MX_IND,440,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,2.67,Critical
2021-06-06,FAN_STD,900,Fan,Cooling,Standard,True,85.31910235358511,10.55,Low
2021-06-06,EX_FLAT,450,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.6,Critical
2021-06-06,EX_POLY,418,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-06,EX_CIRC,633,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,7.61,Low
2021-06-06,AF_5,510,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,12.96,Low
2021-06-06,AF_75,474,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.89,Critical
2021-06-06,BL_CHOP,856,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.05,Low
2021-06-06,BL_KIT,246,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,3.14,Critical
2021-06-06,BL_IND,878,Industrial Blender,Industrial,Blender,True,38.551176792556106,22.77,Healthy
2021-06-06,ESP,112,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.36,Critical
2021-06-06,SW,938,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,21.15,Healthy
2021-06-06,MX_KIT,830,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-06,MX_IND,123,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,0.75,Critical
2021-06-07,FAN_STD,508,Fan,Cooling,Standard,True,85.31910235358511,5.95,Low
2021-06-07,EX_FLAT,466,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.73,Critical
2021-06-07,EX_POLY,826,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-07,EX_CIRC,930,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,11.18,Low
2021-06-07,AF_5,346,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,8.8,Low
2021-06-07,AF_75,249,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,2.04,Critical
2021-06-07,BL_CHOP,633,Chopper Blender,Kitchen,Blender,True,121.46524356869185,5.21,Low
2021-06-07,BL_KIT,358,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,4.56,Critical
2021-06-07,BL_IND,814,Industrial Blender,Industrial,Blender,True,38.551176792556106,21.11,Healthy
2021-06-07,ESP,536,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,6.49,Low
2021-06-07,SW,891,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,20.09,Healthy
2021-06-07,MX_KIT,316,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-07,MX_IND,592,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.59,Critical
2021-06-08,FAN_STD,181,Fan,Cooling,Standard,True,85.31910235358511,2.12,Critical
2021-06-08,EX_FLAT,405,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.24,Critical
2021-06-08,EX_POLY,918,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-08,EX_CIRC,895,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.76,Low
2021-06-08,AF_5,778,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,19.78,Healthy
2021-06-08,AF_75,429,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.52,Critical
2021-06-08,BL_CHOP,197,Chopper Blender,Kitchen,Blender,True,121.46524356869185,1.62,Critical
2021-06-08,BL_KIT,866,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,11.04,Low
2021-06-08,BL_IND,957,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.82,Healthy
2021-06-08,ESP,455,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,5.51,Low
2021-06-08,SW,571,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,12.87,Low
2021-06-08,MX_KIT,759,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-08,MX_IND,850,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,5.16,Low
2021-06-09,FAN_STD,324,Fan,Cooling,Standard,True,85.31910235358511,3.8,Critical
2021-06-09,EX_FLAT,762,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.09,Low
2021-06-09,EX_POLY,764,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-09,EX_CIRC,848,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.19,Low
2021-06-09,AF_5,107,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,2.72,Critical
2021-06-09,AF_75,793,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.5,Low
2021-06-09,BL_CHOP,873,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.19,Low
2021-06-09,BL_KIT,579,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,7.38,Low
2021-06-09,BL_IND,156,Industrial Blender,Industrial,Blender,True,38.551176792556106,4.05,Critical
2021-06-09,ESP,939,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,11.37,Low
2021-06-09,SW,772,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,17.4,Healthy
2021-06-09,MX_KIT,677,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-09,MX_IND,283,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.72,Critical
2021-06-10,FAN_STD,294,Fan,Cooling,Standard,True,85.31910235358511,3.45,Critical
2021-06-10,EX_FLAT,613,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.9,Critical
2021-06-10,EX_POLY,173,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-10,EX_CIRC,296,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.56,Critical
2021-06-10,AF_5,516,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,13.12,Low
2021-06-10,AF_75,402,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,3.3,Critical
2021-06-10,BL_CHOP,413,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.4,Critical
2021-06-10,BL_KIT,679,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,8.66,Low
2021-06-10,BL_IND,219,Industrial Blender,Industrial,Blender,True,38.551176792556106,5.68,Low
2021-06-10,ESP,118,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,1.43,Critical
2021-06-10,SW,813,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,18.33,Healthy
2021-06-10,MX_KIT,742,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-10,MX_IND,747,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,4.53,Critical
2021-06-11,FAN_STD,565,Fan,Cooling,Standard,True,85.31910235358511,6.62,Low
2021-06-11,EX_FLAT,997,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,7.97,Low
2021-06-11,EX_POLY,608,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-11,EX_CIRC,202,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,2.43,Critical
2021-06-11,AF_5,557,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.16,Healthy
2021-06-11,AF_75,567,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,4.65,Critical
2021-06-11,BL_CHOP,599,Chopper Blender,Kitchen,Blender,True,121.46524356869185,4.93,Critical
2021-06-11,BL_KIT,961,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,12.25,Low
2021-06-11,BL_IND,874,Industrial Blender,Industrial,Blender,True,38.551176792556106,22.67,Healthy
2021-06-11,ESP,828,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,10.02,Low
2021-06-11,SW,881,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,19.86,Healthy
2021-06-11,MX_KIT,941,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-11,MX_IND,241,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.46,Critical
2021-06-12,FAN_STD,260,Fan,Cooling,Standard,True,85.31910235358511,3.05,Critical
2021-06-12,EX_FLAT,812,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,6.49,Low
2021-06-12,EX_POLY,219,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-12,EX_CIRC,886,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,10.65,Low
2021-06-12,AF_5,585,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,14.87,Healthy
2021-06-12,AF_75,120,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,0.98,Critical
2021-06-12,BL_CHOP,409,Chopper Blender,Kitchen,Blender,True,121.46524356869185,3.37,Critical
2021-06-12,BL_KIT,982,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,12.52,Low
2021-06-12,BL_IND,927,Industrial Blender,Industrial,Blender,True,38.551176792556106,24.05,Healthy
2021-06-12,ESP,770,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,9.32,Low
2021-06-12,SW,998,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,22.5,Healthy
2021-06-12,MX_KIT,600,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-12,MX_IND,167,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,1.01,Critical
2021-06-13,FAN_STD,771,Fan,Cooling,Standard,True,85.31910235358511,9.04,Low
2021-06-13,EX_FLAT,402,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,3.21,Critical
2021-06-13,EX_POLY,560,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-13,EX_CIRC,301,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,3.62,Critical
2021-06-13,AF_5,884,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,22.47,Healthy
2021-06-13,AF_75,694,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,5.69,Low
2021-06-13,BL_CHOP,919,Chopper Blender,Kitchen,Blender,True,121.46524356869185,7.57,Low
2021-06-13,BL_KIT,162,Kitchen Blender,Kitchen,Blender,True,78.44444444444444,2.07,Critical
2021-06-13,BL_IND,516,Industrial Blender,Industrial,Blender,True,38.551176792556106,13.38,Low
2021-06-13,ESP,233,Espresso Machine,Kitchen,Coffee,True,82.60974274767378,2.82,Critical
2021-06-13,SW,334,Sandwich Maker,Kitchen,Heating,True,44.36015325670498,7.53,Low
2021-06-13,MX_KIT,281,Kitchen Mixer,Kitchen,Mixer,False,0.0,,Healthy
2021-06-13,MX_IND,535,Industrial Mixer,Industrial,Mixer,True,164.83579638752053,3.25,Critical
2021-06-14,FAN_STD,139,Fan,Cooling,Standard,True,85.31910235358511,1.63,Critical
2021-06-14,EX_FLAT,532,Exhaust Flat,Cooling,Exhaust,True,125.04378762999453,4.25,Critical
2021-06-14,EX_POLY,471,Exhaust Polygon,Cooling,Exhaust,False,0.0,,Healthy
2021-06-14,EX_CIRC,222,Exhaust Circular,Cooling,Exhaust,True,83.18117131910235,2.67,Critical
2021-06-14,AF_5,604,Air Fryer 5L,Kitchen,AirFryer,True,39.338806787082646,15.35,Healthy
2021-06-14,AF_75,851,Air Fryer 7.5L,Kitchen,AirFryer,True,121.91297208538587,6.98,Low
